"Service","EC2-Other($)","Tax($)","Glue($)","S3($)","Support (Business)($)","CloudWatch($)","Savings Plans for  Compute usage($)","Relational Database Service($)","Cognito($)","CloudFront($)","CloudTrail($)","EC2-Instances($)","ElastiCache($)","MQ($)","VPC($)","Managed Streaming for Apache Kafka($)","Systems Manager($)","OpenSearch Service($)","Elastic Load Balancing($)","Elastic Container Service for Kubernetes($)","DynamoDB($)","DocumentDB (with MongoDB compatibility)($)","Certificate Manager($)","Route 53($)","API Gateway($)","QuickSight($)","EC2 Container Registry (ECR)($)","Hardened Red Hat Enterprise 7 (RHEL 7)($)","CIS  Linux 2 Benchmark - Level 2($)","CIS Ubuntu Linux 20.04 LTS Benchmark - Level 1($)","Redshift($)","DMS($)","Elastic MapReduce($)","Key Management Service($)","SQS($)","Managed Workflows for Apache Airflow($)","WAF($)","Kinesis($)","Lambda($)","Kinesis Firehose($)","Athena($)","Secrets Manager($)","Cost Explorer($)","SNS($)","CIS Ubuntu Linux 22.04 LTS Benchmark - Level 1($)","Service Catalog($)","SES($)","Direct Connect($)","CloudWatch Events($)","Budgets($)","Config($)","Glacier($)","Simple Workflow Service($)","Step Functions($)","X-Ray($)","CloudShell($)","CodeArtifact($)","Refund($)","Total costs($)"
"2024-03-12","331.2928148753","","222.7059189906","205.4709294076","","205.5647229703","111.6","102.4540636065","198.815772","70.5115639971","94.3478304","50.0922022163","45.0864003248","37.2548688325","72.2735021698","31.7932591512","65.061258246","18.2768248897","19.3138931719","11.16","33.7555777618","13.8488002613","","8.377005132","15.9903973543","5.039999916","1.8100601981","2.88","2.42","1.46","0.001576968","4.8276041184","11.10437933","1.18127259","2.846493222","","1.3427330688","1.153944","2.1720672883","1.0008058346","0.191673","0.27723555","0.0093","0.1762383784","","0.022785","0.001814582","","0.000103344","","","0.0000000486","0.0000009927","0.000000959","","","","","2004.9676941479"
"2024-03-13","341.7745257981","","255.4598854787","211.086698061","","212.0596240686","111.6","96.4153946881","193.00197","69.1114670341","93.6337206","50.92528821","45.086400834","37.2443083639","30.2766119371","31.79307854","67.67819994","18.2768247081","19.137271777","11.16","33.7563674241","25.6518691986","","8.376985044","16.1345964693","5.039999916","1.8126331489","2.88","2.4","1.44","0.001576968","4.8276042701","10.9234938985","1.09904013","2.8620321608","","1.3323749148","1.153944","2.2508514284","1.0009182454","0.01233645","0.2756499","0.0093","0.1800299056","","0.016926","0.001307172","","0.000103344","","","0.000000048","0.0000007205","0.0000009398","","","","","2019.1612117355"
"2024-03-14","359.0501787618","","260.7560677129","199.730942539","","213.5938456559","111.6","96.6683803003","218.216502","78.6808998968","99.668193","51.0612577453","45.0864013777","37.2459817767","29.1646791903","31.7922162586","76.05275508","18.2768226435","19.5913406145","11.16","33.7573593025","30.9299670006","","8.377029684","17.4538447143","5.039999916","1.8147960264","2.88","2.4","1.44","0.001576968","4.8276041225","11.3980521436","1.01607669","2.8968502068","","1.5173669808","1.153944","2.4369022585","1.0026691573","0.022785","0.2741433","0.0093","0.1908700624","","0.020181","0.0013216058","","0.000103344","","","0.000000054","0.0000006895","0.0000004579","","","","","2088.2592092382"
"2024-03-15","355.5205388664","","260.5459557295","204.4713269718","","216.6041487819","111.6","97.0621590111","206.973918","77.8889439123","101.6317392","52.9966734372","44.7534617669","37.2600904168","70.9399223021","31.7955178072","82.756190988","18.2768313353","19.6598389923","11.16","33.8587581168","32.3730533997","","8.377038612","18.1413853443","5.039999916","1.8164413886","2.88","2.4","1.44","6.174089162","4.8276041158","17.2894152639","1.01377773","2.9309588828","","1.5253041588","1.153944","2.446108714","1.0034808626","0.154194","0.2739294","0.0372","0.1982330743","","0.022134","0.001351712","","0.000103344","","","0.0000000558","","0.0000002286","","0.0000000658","","","2147.2757630666"
"2024-03-16","357.0158757265","","195.0551959198","178.2960249254","","208.8714291855","111.6","96.6683619716","180.505932","71.1203932551","98.1829272","49.2664902194","43.1222419557","37.2718641397","30.4429627932","31.7970667831","85.487646","18.2768299892","19.2506147862","11.16","33.7593694849","33.815647093","","8.377041588","17.2879341093","5.039999916","1.8173904189","2.88","2.4","1.44","0.0010153872","4.8276041162","","1.00847394","2.920580888","","1.3828311348","1.153944","2.4056689033","1.0028041133","","0.2746083","0.0465","0.1952819336","","0.021483","0.0013853522","","0.000103344","","","0.0000000552","0.0000006958","0.0000004598","","","","","1945.4515250839"
"2024-03-17","357.9001124371","","190.3778548165","162.9861498278","","195.7115348506","111.6","95.7180680376","164.052744","51.10739094","91.5663678","49.3498050463","43.1222421817","37.2595445064","19.254273028","31.7898773118","80.37194292","18.276831552","18.6926561478","11.16","33.7599241715","20.6628663123","","8.377038984","15.6753810693","5.039999916","1.81859712","2.88","2.4","1.44","0.0010153872","4.8276084622","6.4084125334","1.00873341","2.811089517","","1.3937902548","1.153944","2.2544468903","1.0004898054","0.2146719","0.2742642","0.0093","0.1811068273","","0.011067","0.0013682662","","0.000103344","","","0.0000000562","0.0000002287","0.0000006896","","","","","1843.902615749"
"2024-03-18","354.4685613465","","245.2162913897","195.7056598327","","213.691945877","111.6","102.9687423967","160.283826","53.7340190097","98.6123268","50.2143708102","43.1222423239","37.2498261724","27.7075256544","31.7939392525","89.403630852","18.2768341176","19.5861268407","11.16","33.7611189521","45.2280635702","","8.372520579","17.4160606743","5.039999916","1.8194513403","2.88","2.4","1.46","0.0010153872","4.82760492","8.7008380661","1.02210588","2.8331261042","","1.4197725948","1.153944","2.3811358229","1.0017148709","0.32734605","0.26705005","0.0279","0.1890220942","","0.014973","0.0024099982","","0.0001046882","","","0.0000000552","0.0000004669","0.0000002324","","","","","2007.3431479891"
"2024-03-19","360.0978500516","","279.0721007297","177.3123102094","","206.9555972103","111.6","135.7938941717","186.721866","47.4241455672","104.8270518","48.6456612373","43.1222425076","37.2731177634","57.9261154808","31.7843191285","95.310744774","18.2768344124","20.2602691136","11.16","33.7661043491","40.6492539165","","8.3668765195","19.0891274193","5.039999916","1.8225586283","2.88","2.38","1.44","0.0010153872","4.8276041119","0.4482821954","1.02509955","2.855750721","","1.3917394188","1.153944","2.4835294385","1.0017982506","0.1330365","0.2868129","0.0465","0.1999988349","","0.037107","0.0012104491","","0.000103344","","","0.0000000556","0.0000006958","0.0000006896","","","","","2104.8915744486"
"2024-03-20","352.7663681895","","344.1852067359","210.1996321551","","215.1144287013","111.6","135.4032920525","172.796976","43.5112737497","104.7348516","49.8107570556","43.1222425839","37.2441993232","49.5864773817","31.8015791983","98.881388448","18.2768317244","19.6797555188","11.16","33.7621008549","51.543991192","","8.37703452","18.7980262593","5.039999916","1.8234251456","2.88","2.4","1.44","0.0010153872","4.8276041085","4.3454484304","1.011303","2.8738358808","","1.3147551348","1.153944","2.5325770469","1.0038063024","0.1687857","0.2862828","0.0465","0.1989009421","","0.018228","0.0009415697","","0.0001035672","","","0.0000000532","0.0000004638","0.0000000046","","","","","2195.7238706973"
"2024-03-21","350.1493763529","","349.5553985716","261.6698342394","","229.2265373417","111.6","135.4362108163","164.707278","42.5503334861","106.4306694","49.7761967469","43.1222425129","37.2582356904","20.6134058406","31.7800861197","102.863238504","18.2768283723","19.5608144861","11.16","33.7623516123","51.064674778","","8.37705498","18.9105418443","5.039999916","1.8281867921","2.88","2.4","1.46","0.841358032","4.8276041222","","1.00951182","2.845891884","","1.2543520068","1.153944","2.5293392996","1.0040421236","0.81325245","0.28649205","","0.1983058427","","0.004557","0.000916877","","0.000103344","","","0.0000000528","0.000000235","0.0000004598","","","","","2228.2291680031"
"2024-03-22","635.2771600252","","304.010404584","209.3577982738","","214.149874451","41.85","135.1558882285","133.9322295","39.0813368587","104.3551698","50.2452667829","43.12224254","37.2665777852","27.9829085181","31.7738109672","100.68680805","18.2768275014","19.3436396647","11.16","33.8057383334","41.7975227847","","8.37705498","18.3184833843","5.039999916","1.8453380722","2.88","2.02","1.48","0.0010153872","4.8276041228","","1.0117215","2.811600087","","1.2057862908","1.153944","2.5360708482","1.0026356792","0.53842815","0.2864595","0.0093","0.194227947","","0.054684","0.0005213846","","0.000103344","","","0.0000000538","0.000000702","0.0000004598","","","","","2288.2261844577"
"2024-03-23","353.4286413507","","223.735841957","193.3350459648","","177.542362643","","134.487914668","96.5960775","35.4077267415","95.7554226","53.2109952307","43.1222424011","37.2553037477","70.1610121001","31.7658583735","96.13534341","18.2768297732","18.8218998979","11.16","33.7696996215","31.0847719199","","8.37727818","16.9148004393","5.039999916","1.8530118451","2.88","1.92","1.44","0.0010153872","4.8276041109","","1.00352169","2.827936374","","1.1613440088","1.153944","2.3694976265","1.0004002984","1.06140435","0.28635255","0.0186","0.1888075598","","0.013671","0.0003963224","","0.000103344","","","0.0000000558","0.0000006926","0.0000002305","","","","","1809.3926798819"
"2024-03-24","316.2006167078","","222.9087737318","183.0788616282","","168.4959040648","","133.8866318027","90.8049675","29.9159761613","89.6253462","55.1287841171","43.1222422666","37.2280998771","34.9556669552","31.7594256116","91.348661682","18.2768309918","17.9724739384","11.16","33.7702309291","24.5290287534","","8.377225728","15.5097178443","5.039999916","1.859179872","2.88","1.96","1.44","0.0010153872","4.8276041083","","1.00012905","2.763188565","","1.1663236008","1.153944","2.2720017044","0.9977762747","0.3256953","0.28626885","0.0372","0.1733331971","","0.009765","0.0003719831","","0.0001035672","","","0.0000000558","0.0000002443","0.000000456","","","","","1686.2493676231"
"2024-03-25","305.8387885963","","213.6002176623","168.685972898","","150.0901055921","","132.7722058623","70.32753","23.6826620715","73.470465","55.6730334393","43.1222422088","37.2349026268","28.8240342388","31.749207995","68.930987874","18.2768347651","17.5776551842","11.16","33.7675697471","20.3458224284","","8.377210476","11.8091538828","5.039999916","1.859179872","2.88","1.92","1.44","0.0010153872","4.8276040095","","0.99525213","2.623997883","","1.0789954848","1.153944","1.7787054879","0.9903325876","0.24474345","0.27517585","0.0465","0.1384596755","","0.017577","0.0003143832","","0.000103344","","","0.0000000566","0.0000006957","0.0000004597","","","","","1552.6285042215"
"2024-03-26","365.4669602309","","265.0642678029","187.9084416687","","147.7042313046","","134.4468241885","107.4166275","38.1802020644","97.5256776","49.8913945022","43.1222421415","37.2429764906","75.2984065769","31.7629184731","94.3188423","18.2768388803","18.9816557525","11.16","33.7713766809","38.7919623492","","8.377139424","17.6221803033","5.039999916","1.8593387589","2.88","1.92","1.44","0.0010153872","4.8276039908","","1.0435275","2.822740464","","1.2315346428","1.153944","2.2815314781","0.9984085838","0.5418087","0.2866548","0.0465","0.1873330578","","0.015624","0.0013934398","","0.00010272","","","0.0000011453","0.0000002639","0.000000262","","","","","1850.9102293449"
"2024-03-27","378.0876363991","","370.1320435532","199.877658121","","147.3102349289","","134.9200637667","114.2656125","39.363073021","102.326226","51.2726512241","43.1222421168","37.2428619402","29.2538888334","31.7600991049","102.104318328","18.2768609503","18.9370227495","11.16","33.7731316041","44.0724059617","","8.377173276","18.4059028878","5.039999916","1.8630338912","2.88","1.92","1.44","3.0164846634","4.8276039855","0.3439227485","1.01441106","2.8409710657","","1.2435247608","1.153944","2.3928319007","1.0006586516","0.0053568","0.2868315","0.0279","0.196824097","","0.037758","0.0003795898","","0.00010272","","","0.0000020254","0.0000000785","0.0000000835","","","","","1965.5736488043"
"2024-03-28","387.5427653716","","247.5507300043","184.9282167859","","152.0918882601","","135.2066401835","125.0982525","41.0695226591","108.4114206","50.1022109911","43.1222421168","81.175162338","28.2298644063","31.7760758881","109.043413632","18.2768638711","18.9185636225","11.16","33.7749919595","50.0308572536","","8.37716844","19.7635308378","5.039999916","1.8725894471","2.88","1.92","1.44","3.1203058073","4.8276040005","1.6221550566","1.03276089","2.8838835","","1.3037242188","1.153944","2.5594083216","1.00421536","0.0090396","0.28774755","0.0372","0.2121542578","","0.062496","0.0003836924","","0.00010272","","","0.0000020345","0.0000000942","0.0000001402","0.000018135","","","","1918.9201164633"
"2024-03-29","342.5301215418","","250.5504486782","168.9208799751","","145.2831908534","","134.9418423573","104.197665","37.0933411272","101.7765774","51.7320538122","43.1222421168","89.2827940369","39.0367118731","31.7670606175","104.064491046","18.2768629966","18.5160686283","11.16","33.7750096119","34.9431836224","","8.377115616","18.1363693578","5.039999916","1.8732537312","2.88","1.92","1.44","0.0000763152","4.8276039999","1.3478002587","1.00785456","2.886600309","7.5661685178","1.2190754328","1.153944","2.4370661098","1.0021446672","","0.28654785","0.0093","0.2136643336","","0.01302","0.0003894858","","0.00010272","","","0.0000022218","0.0000001099","0.0000000632","0.000001395","","","","1824.6086462654"
"2024-03-30","372.4994390415","","221.8659777371","168.3097823406","","146.2694835766","","134.7670839618","100.703655","36.9835422158","103.8490824","45.9201907913","43.1222421213","89.3422930905","77.6404062842","31.7703141505","109.819040142","18.276865994","18.8962712075","11.16","33.7766904189","42.9025434667","","8.377124172","18.5846479578","5.039999916","1.8732537312","2.88","1.94","1.44","0.0000763152","4.8276040015","","1.00701756","2.896525269","11.49877296","1.2170967648","1.153944","2.4933811671","1.0027169009","0.00028365","0.2864781","0.0186","0.2148364543","","0.007812","0.0003599709","","0.00010272","","","0.0000020712","0.0000000156","0.0000000316","","0.0000000513","","","1874.6355397207"
"2024-03-31","353.5221692734","","292.6612343672","165.0422852697","","142.2116996235","","134.5535409513","83.6174625","32.8501839835","97.4730954","33.5322309156","43.1222421139","89.4166086389","24.1243594426","31.7638277529","106.821957972","18.2768658973","18.5842394206","11.16","33.7776456167","28.9240075989","","8.377172532","17.0443331328","5.039999916","1.8732537312","2.88","1.92","1.44","0.0000763152","4.8276080869","","1.00347426","2.872722105","11.49877296","1.1334575868","1.153944","2.3408529375","0.999694843","0.2121051","0.28693845","0.0372","0.2033400858","","0.011718","0.0003644662","","0.00010272","","","0.0000021711","0.0000000785","0.0000000474","","","","","1806.5927902634"
"2024-04-01","678.5301197384","14077.25","408.931876152","208.5383085556","5781.1800544851","202.3442429497","","136.5312319248","128.58087","0.1317350713","107.6597574","35.9035316795","43.122242107","89.2691125712","30.2145979849","31.8478917535","137.731944822","18.3325128528","18.8791295834","11.16","33.7575762549","39.7143385709","372","8.749195968","19.8194975951","5.2080000336","1.9360454289","2.88","2.112","1.584","0.0000792264","4.8307971657","0.0642078436","1.0169354772","2.918711628","8.2075485133","1.04540718","1.153944","2.1039796781","1.0015060539","0.0006696","0.2951618484","0.0279","0.2237807457","","0","0.0003467811","","0.000108384","","","0.0000021402","0.0000000785","0.0000000492","","","","-404.68","22252.1108998759"
"2024-04-02","697.45102804","","339.105547332","201.8938728533","","206.945939923","","137.6323831665","231.625986","0.1310752756","116.2063272","37.0361541357","43.1222421972","89.0279264863","67.3141511266","31.8053521071","143.106318288","18.3325147627","19.2645560504","11.16","33.784325084","50.3947041979","","8.377228704","21.8982574479","5.2080000336","1.937686655","2.88","2.112","1.584","0.0000792264","4.8307971551","2.8509246664","1.0143547272","2.941810968","8.2233134125","1.021062384","1.153944","2.7306578988","1.0012508837","0.08554605","0.2958174984","0.0093","0.2364772668","","0.016275","0.0004925015","","0.000108384","","","0.0000021035","0.0000000943","0.0000000986","0","","","","2545.749791386"
