"Service","Relational Database Service($)","Tax($)","EC2-Other($)","OpenSearch Service($)","EC2-Instances($)","Support (Business)($)","ElastiCache($)","CloudWatch($)","Certificate Manager($)","Elastic File System($)","Elastic Load Balancing($)","Managed Streaming for Apache Kafka($)","VPC($)","Elastic Container Service for Kubernetes($)","CIS  Linux 2 Benchmark - Level 2($)","S3($)","EC2 Container Registry (ECR)($)","CloudTrail($)","Secrets Manager($)","Key Management Service($)","FSx($)","Inspector($)","DynamoDB($)","Cost Explorer($)","Lambda($)","SQS($)","SNS($)","CloudFront($)","Service Catalog($)","Athena($)","Glue($)","Fault Injection Simulator($)","Direct Connect($)","CloudWatch Events($)","SES($)","Simple Workflow Service($)","Glacier($)","Step Functions($)","Systems Manager($)","CloudShell($)","CodeArtifact($)","Migration Hub Refactor Spaces($)","X-Ray($)","Location Service($)","Refund($)","Total costs($)"
"2023-09-15","212.4354646381","","169.5057847016","20.9337253524","0.0015283712","","12.65544","38.1964704105","","31.3083754336","26.745536228","8.3242106562","16.6720837326","29.016","6.46","1.9328269955","0.4287723192","0","1.437594","1.2074735904","","","0.079280892","0.3069","","0.018972744","0.0086341298","0.0000806637","0","","0.00018972","","","","","0.0000008014","","0.0000007413","","","","","","","","577.6753461215"
"2023-09-16","198.1853422032","","165.1695575257","20.9337283445","0.0014135555","","12.65544","38.6312883242","","31.3990997377","26.7508049383","8.3177083634","16.7046473592","29.016","5.28","2.02126239","0.4287723192","0","1.4090988","1.2075238104","","","0.079280892","0.3162","","0.00928512","0.0050422442","","0","","0.00019902","","","","","0.000001047","","0.0000009739","","","","","","","","558.5216969684"
"2023-09-17","198.1947751526","","165.1223566426","20.9337269508","0.0014105967","","12.65544","40.5073580864","","31.5012504718","26.9180079808","8.3181190825","16.5874253568","29.016","5.28","1.9348256633","0.4287723192","0","1.4074527","1.1958169704","","","0.079280892","0.279","","0.01049598","0.0050287772","","0","","0.00021018","","","","","0.0000007793","","0.0000009739","","","","","","","","560.3767555563"
"2023-09-18","207.0582047047","","168.0216469861","20.9337294908","0.001447531","","12.65544","44.4649644487","","31.5896471673","26.7180303146","8.3193083576","16.596551191","29.016","6.48","2.0278174288","0.4287723192","0","1.43749635","1.2081794604","","","0.079280892","0.2604","","0.008923908","0.0080963618","","0","","0.00020274","","","","","0.0000010521","","0.0000007413","","","","","","","","577.3141414454"
"2023-09-19","207.0950794804","","168.011466543","20.9337363411","0.0013713186","","12.65544","45.6229856512","","31.6681492848","26.7218287379","8.3210360151","16.6095164513","29.016","6.46","2.1190903682","0.4287723192","0","1.4369523","1.2074875404","","","0.079280892","0.3162","","0.010256784","0.0081183224","","0","","0.0001674","","","","","0.0000007963","","0.0000004848","","","","","","","","578.7229370307"
"2023-09-20","197.7648317018","","159.7854769491","20.9336870917","0.0017727013","","12.65544","42.2168031861","","31.7486761622","26.7185560131","8.3077608163","16.6538438736","29.016","3.66","2.11425883","0.4287723192","0","1.4256156","1.2080064804","","","0.079280892","0.2697","","0.008659788","0.0080832846","0.0000687585","0.001302","","0.00018414","","","","","0.0000007844","","0.0000009694","","","","","","","","555.0067823417"
"2023-09-21","221.2469889178","","157.1515556921","20.9336795521","0.0016540156","","12.65544","32.0800780375","","31.8368997603","26.7240993033","8.3077173228","20.8613879039","29.016","2.62","2.0088661708","0.4287723192","0","1.42150965","1.2076800504","","","0.079280892","0.3069","","0.008481228","0.0104051711","0.0000229241","0.001302","","0.00020646","","","","","0.000000798","","0.0000009694","","","","","","","","568.9089291384"
"2023-09-22","260.9243639429","","157.8938880961","20.933672634","0.0013848415","","12.65544","34.1720359493","","31.9276345728","26.6478962045","8.3079672849","17.1885219258","29.016","2.62","2.0777550694","0.4287723192","0","1.42067265","1.2074931204","","","0.079280892","0.2883","","0.008398644","0.0089316681","","0.001302","","0.0002052216","","","","","0.000001047","","0.0000007428","","","","","","","","607.8099188263"
"2023-09-23","192.6905398542","","154.508095528","20.9336597435","0.0013628608","","12.65544","36.3564008273","","32.014363228","26.7251791359","8.30676","19.6316868146","29.016","1.44","1.871491593","0.4287723192","0","1.3912428","1.2074512704","","","0.079280892","0.3162","","0.009870648","0.0048612925","","0.001953","","0.0001959216","","","","","0.0000010487","","0.0000009724","","","","","","","","539.5908097501"
"2023-09-24","184.6586381829","","153.6913264704","20.933643828","0.001339012","","12.65544","22.7633840201","","32.1046947472","26.895152339","8.30676","16.6619555445","29.016","1.44","1.7232561877","0.4287723192","0","1.3912428","1.2073313004","","","0.079280892","0.2976","","0.010080828","0.0047584037","","0.001302","","0.0001931316","","","","","0.0000008014","","0.0000009754","","","","","","","","514.2721537835"
"2023-09-25","193.5894928667","","156.7486992036","20.9336367624","0.0027225426","","12.65544","23.7657713488","","32.1876032441","26.6775537109","8.3080673416","16.6762586372","29.016","2.64","1.8324096719","0.4287723192","6.5949276","1.4297014005","1.2075042804","","","0.079280892","0.2976","","0.008137128","0.0078929921","0.0000275487","0.001302","","0.0001884816","","","","","0.0000010521","","0.0000009709","","","","","","","","535.0889919953"
"2023-09-26","192.642553263","","157.2036073937","20.9336449017","0.0022204878","","12.65544","23.0689566248","","32.2777209801","26.7198840415","8.3074525764","16.6939511959","29.016","2.64","1.8118561872","0.4287723192","9.8083194","1.4350396008","1.2089634504","","","0.079280892","0.2883","","0.008213388","0.0078717095","0.0000347681","0.001302","","0.0002061516","","","","","0.0000010504","","0.0000007398","","","","","","","","537.2395931219"
"2023-09-27","197.1623846644","","157.0738851642","20.9336727415","0.0017110865","","12.65544","23.6238708642","","32.3802901481","26.7130870143","8.307376996","16.7024842621","29.016","2.62","1.8365558727","0.4287723192","10.0061676","1.4300780508","1.2075126504","","","0.079280892","0.2697","","0.008581668","0.0078593577","0.0000275477","0.001302","","0.0001754616","","","","","0.0000010419","","0.0000009649","","","","","","","","542.4662183682"
"2023-09-28","192.0859239515","","156.7427648486","20.9336734451","0.0016550387","","12.65544","23.3188217884","","32.4666314097","26.6863160159","8.3075810783","16.6743721245","29.15288298","2.64","1.9112828162","0.4287723192","9.8295606","1.4281994508","1.2280343409","","","0.079280892","0.2139","","0.009324552","0.0079739424","0.000009183","0.001302","","0.0001745316","","","","","0.0000007878","","0.0000009604","","","","","","","","536.803879057"
"2023-09-29","219.4988486117","","157.4718071619","20.933678466","0.4694868707","","12.65544","13.7095088284","","32.5493308135","26.7099874677","8.3074357161","16.7058790105","30.2064890215","2.64","1.8269311534","0.4287723192","9.986526","1.4263255008","1.2786047455","","","0.079280892","0.2418","","0.008521032","0.0102983996","0.0000091829","0.001302","","0.0001791816","","","","","0.0000010402","","0.0000007263","","","","","","","","557.1464441415"
"2023-09-30","250.3660764454","","154.1667010946","20.9336735999","1.6949916427","","12.65544","12.8930889367","","32.647252548","26.7221883158","8.30676","16.6927558722","31.248","1.44","1.7319487018","0.4289186993","9.5684538","1.4007412008","1.3032050028","","","0.079280892","0.1488","","0.008883732","0.005748016","","0.001302","","0.0001782516","","","","","0.0000005269","","0.0000007218","","","","","","","","584.4443900003"
"2023-10-01","185.3871114485","3813.8","149.2275131953","20.7250126816","1.7633107281","","12.65544","22.460940093","1488","31.6830162922","26.9077789709","8.21556","16.650362848","31.248","1.44","1.9023303601","0.4150996176","9.6183204","1.3557645","1.26037194","","","0.0000012575","0.1767","","0.010194288","0.0049161375","","0","","0.00009207","","","","","0.0000010334","","0.0000009649","","","","","","","","5824.9078388266"
"2023-10-02","186.2655431294","288.53","152.4538359497","20.7249969821","2.1323912629","1723.5927608174","12.65544","24.8571742225","","31.7653860089","26.744977515","8.2168201553","16.6674583","32.1336167832","2.66","1.9129228534","0.4150996176","13.767627","1.38538035","1.27443155","","","0.07928064","0.2046","","0.010887324","0.008479827","","0","","0.00025482","","","","","0.0000005757","0.000000807","0.0000005796","","","","","","","-120.65","2427.8093670707"
"2023-10-03","186.3445628047","","153.1916354744","20.7249972754","1.689330784","","12.65544","24.2162507444","","31.849418453","26.7518326217","8.2167694644","16.7538973474","31.8145422565","2.64","1.8345544955","0.4155128606","12.3138882","1.38681255","1.28861703","","","0.07928064","0.2139","","0.008586132","0.0082380907","","0","","0.00026505","","","","","0.0000008578","0.0000004432","0.0000008008","","","","","","","","534.3983343765"
"2023-10-04","191.7735718817","","153.2662176659","20.7250083274","2.2043057377","","12.65544","25.116443728","","31.9390072491","27.1633363583","8.2167672798","16.7050450648","32.2489374547","2.66","1.9472512544","0.4158007224","10.6147968","1.3296246","1.29323815","","","0.0792808844","0.2232","","0.008475276","0.0086481006","","0","","0.00008184","","","","","0.0000010419","","0.0000007293","","","","","","","","540.5944801464"
"2023-10-05","194.540454681","","154.2910211054","20.7249573747","1.4396052326","","12.65544","25.9288309053","","32.0402439034","27.3285313032","8.2162329275","16.9050356293","33.48","2.62","1.9025886387","0.4158228915","10.386519","1.3814139","1.32110292","","","0.0792808846","0.1767","","0.008337264","0.0079782458","","0","","0.00011253","","","","","0.0000007776","","0.0000009574","","","","","","","","545.850211072"
"2023-10-06","184.6537461841","","153.637595248","20.7249441101","0.4103315825","","12.65544","25.0074624304","","32.1433465887","27.323159952","8.2167972702","17.0856002255","33.48","2.64","1.8540600315","0.4159266793","10.2477444","1.38248805","1.34675586","","","0.0792808845","0.1767","","0.008349912","0.0081298579","","0","","0.0001116","","","","","0.0000007725","","0.0000007203","","","","","","","","533.4979723595"
"2023-10-07","201.0644097591","","149.5781152571","20.7249440838","0.8904545966","","12.65544","23.1648637061","","32.2466658379","27.2719529604","8.21556","16.8998252848","33.48","1.44","1.9488537397","0.4159521912","9.6068442","1.3548066","1.34007684","","","0.0792808846","0.1767","","0.009982248","0.0070463957","","0.001302","","0.00008184","","","","","0.0000010334","","0.0000009559","","","","","","","","542.5731604143"
"2023-10-08","238.3019180682","","149.578457946","20.7249292037","0.8896970432","","12.65544","23.2518380448","","32.3501052344","27.4514693657","8.21556","16.6576616089","33.48","1.44","1.914846333","0.4159521912","9.6979842","1.35522975","1.43267943","","","0.0792808845","0.2511","","0.010327092","0.0057574709","","0.001302","","0.00011253","","","","","0.0000007895","","0.0000007263","","","","","","","","580.1616499123"
"2023-10-09","192.3891820455","","152.6993538062","20.7249315189","0.8750121954","","12.65544","25.1136461397","","32.4457497763","27.2843964569","8.2161880461","16.6831888393","33.48","2.64","1.9962038844","0.4160083293","10.1728608","1.3832832","1.48956069","","","0.0792808844","0.2232","","0.0084816","0.0080823824","","0.000651","","0.0001023","","","","","0.0000010368","","0.0000009574","","","","","","","","540.984805889"
"2023-10-10","184.3407522113","","153.1016047788","20.7249427386","2.1140550332","","12.65544","25.7188699939","","32.5526356405","27.303599467","8.2168891094","16.6994421325","33.48","2.64","2.0897046482","0.4160376264","12.6099816","1.3838877","1.50253977","","","0.0792808846","0.1767","","0.008679876","0.0082078651","","0.001302","","0.00011253","","","","","0.0000007827","","0.0000009589","","","","","","","","537.8246673471"
"2023-10-11","185.0773600566","","153.5633606369","20.7249523519","2.6000657772","","12.65544","25.895311887","","32.6623651748","27.2906456239","8.2162725716","16.6899868524","33.48","2.66","2.1828997867","0.4162714547","14.131164","1.32983385","1.51954586","","","0.0792808845","0.1581","","0.008946228","0.0088568422","0.0005836023","0.000651","","0.00008184","","","","","0.0000010385","","0.0000007188","","","","","","","","541.351978038"
"2023-10-12","188.3201582835","","153.5417377421","20.7249490803","1.1678955497","","12.65544","25.0725554989","","32.7610106322","27.3075971154","8.2162567946","16.6865110411","32.0518926715","2.64","2.038992527","0.4167308459","14.318094","1.3842132","1.54715204","","","0.0792808844","0.2046","","0.009552216","0.0088135662","","0.001302","","0.00015717","","","","","0.0000007633","0.0000001257","0.0000007214","","","","","","","","541.1548944692"
"2023-10-13","202.7058079693","","155.8597683862","20.7249654662","0.002591188","","12.65544","25.14740037","","32.8624460722","27.3306514231","8.2169096383","16.6863609809","31.1060539186","3.18","2.1640894306","0.4170878202","14.9858154","1.41597735","1.60628427","","","0.0792808844","0.1395","","0.0104253","0.0095167893","0.0000656849","0.001302","","0.00020088","","","","","0.0000009648","0.0000000564","0.0000009444","","","","","","","","557.3079431878"
"2023-10-14","174.2277563065","","149.1701260081","20.7249572553","0.0014722126","","12.65544","21.4941249636","","32.9904053392","27.3379944811","8.21556","16.6529541165","31.248","0.96","1.9748966351","0.4171220064","14.0247348","1.35426255","1.62111129","","","0.0792808846","0.1953","","0.0131874","0.0063083192","","0.001302","","0.0001953","","","","","0.0000007329","0.000000056","0.0000007124","","","","","","","","515.3664933695"
"2023-10-15","199.286442852","","150.1221014128","20.724942859","0.0014462321","","12.65544","21.5164364464","","33.0940771541","27.4935305443","8.21556","16.6501746961","31.248","0.96","1.8909334296","0.4171220064","14.465685","1.35318375","1.63158288","","","0.0792808845","0.1953","","0.01326552","0.0083944574","","0.001302","","0.00021762","","","","","0.0000009555","0.0000000594","0.0000009408","","","","","","","","542.0244217004"
"2023-10-16","275.7553177275","","166.6498267832","20.7249419641","0.0035815896","","12.65544","39.2937006779","2.0925","33.1905410443","27.3596934271","8.2180360326","16.7164770797","31.248","6.92","1.9770412127","0.4171544354","17.046993","1.47865935","1.65133728","","","0.0792808845","0.093","","0.010459524","0.0120564282","","0.001302","","0.00019995","","","","","0.0000009648","0.0000000606","0.0000007161","","","","","","","","663.5955421323"
"2023-10-17","203.6292716377","","161.848775544","20.7249648064","0.0025528032","","12.65544","46.3129202569","","33.2889432967","27.3233767511","8.2181140333","16.7173731068","31.248","4.86","2.0740146448","0.417254916","16.4748198","1.4784594","1.65082392","","","0.0792808845","0.1953","","0.01073964","0.0084337713","0.0000053229","0.001302","","0.00019344","","","","","0.000000736","0.0000000618","0.0000009402","","","","","","","","589.2203617136"
"2023-10-18","229.6084449526","","174.9641296171","20.7249728222","0.0224432486","","12.65544","51.0313142071","","33.3881585989","27.3517849922","8.2207448011","16.7736105892","29.7272930625","8.4","2.178308703","0.419469374","18.6796452","1.58157315","1.65024918","","","0.0792808846","0.1953","","0.01070616","0.0118369464","0.000001235","0.001302","","0.00020367","","","","","0.000000736","0.0000000654","0.0000007116","0","","","","","","","637.6762149075"
