,Service,S3($),Tax($),Relational Database Service($),EC2-Other($),CloudWatch($),Support (Business)($),EC2-Instances($),Glue($),Redshift($),DocumentDB (with MongoDB compatibility)($),Elastic MapReduce($),VPC($),OpenSearch Service($),ElastiCache($),Elastic Load Balancing($),DMS($),CloudTrail($),Managed Streaming for Apache Kafka($),Elastic File System($),QuickSight($),Rekognition($),Elastic Container Service for Kubernetes($),SNS($),Glacier($),Hardened Red Hat Enterprise 7 (RHEL 7)($),SageMaker($),DynamoDB($),Lambda($),Backup($),Kinesis($),Route 53($),AppFlow($),SQS($),Step Functions($),EC2 Container Registry (ECR)($),Key Management Service($),API Gateway($),Managed Workflows for Apache Airflow($),CloudFront($),Secrets Manager($),Athena($),CIS  Linux 2 Benchmark - Level 2($),Transfer Family($),Config($),Cognito($),CloudWatch Events($),Kinesis Firehose($),Cost Explorer($),RHEL 8 with Support by Supported Images($),X-Ray($),Direct Connect($),Service Catalog($),SES($),Systems Manager($),Textract($),Red Hat Enterprise Linux (RHEL) 8.4 with support by ProComputers($),Simple Workflow Service($),CloudShell($),Elastic Container Service($),CodeArtifact($),IoT($),CodeCommit($),Migration Hub Refactor Spaces($),Location Service($),Refund($),Total costs($)
339,2024-03-04,838.0417341835,,744.170614044,417.9106541459,120.7392106314,,654.3730363296,256.0303295886,57.9793804278,183.1992646149,135.8179298203,85.1518488274,72.4885874475,37.851931526,46.7976763821,38.4181313897,0.0,49.9618619133,33.7463884992,46.762244412,40.2934125,24.552,17.1806147419,15.0740018015,16.38,0.0082087501,12.4057798796,22.2666241295,9.9877461599,,5.6911095901,3.4011951883,3.3354670143,7.325e-07,1.8510345045,1.80234672,1.3125745593,,3.4037438593,0.7524702,0.39026055,,,,0.73191,0.05761071,,0.0093,,0.0,,0.0,0.0267904267,0.00595944,,,7.608e-07,1.052e-07,0.0,0.0,,,0.0,,,4000.3609865067
340,2024-03-05,783.3238565123,,745.6622235421,420.8718661033,121.6004054589,,628.8611660353,238.3792680342,54.822455979,184.723915657,131.1543688795,83.8064974417,72.4886023722,36.6429318149,46.5815738318,38.4181289759,0.0,50.8885069683,33.4338440464,41.183639412,41.4349875,24.552,25.1649160451,15.0740018011,16.68,0.0113196875,11.6513753492,21.5708185307,10.0310667141,,5.6916525718,13.769048956,4.750310851,2.3753e-06,1.8522394184,1.75669674,1.305286601,,3.2733477958,0.74821545,0.2025633,,,,0.355074,0.0565905,,0.0093,,0.0,0.0005049251,0.001302,0.0267904277,0.00021762,,,9.896e-07,3.64297e-05,0.0,0.0,,,0.0,0.0,,3912.8129176439
341,2024-03-06,787.5358572785,,744.4275362378,420.6441352649,125.0347410051,,640.3609222219,218.9514449301,55.7246022081,183.2803765428,131.1279356787,86.701017907,72.4886068514,36.6429318132,46.030259414,38.4181298714,0.0,46.4863967039,31.9470908435,39.044639412,41.62215,24.552,24.5221099422,15.0740018015,16.8,13.8349274043,12.8931193165,21.64781486,10.04178229,,5.693733048,2.9126567831,4.877262559,0.0004670798,1.8528725868,1.77065511,1.3033866725,,3.1775040536,0.75138675,3.4508115,,,,0.41013,0.0541566342,,0.0093,,0.0916236,,0.00651,0.0234416226,0.0090117,,,9.896e-07,,0.0,0.0,,,0.0,0.0,,3912.229440488
342,2024-03-07,779.8932271477,,744.778448407,430.194403011,127.3577114962,,643.7968230631,216.8551967883,54.9910867585,184.894779402,131.1111872364,85.7156706792,72.4886088365,36.3406819078,45.218961574,38.4181295403,0.0,51.3628825826,32.136411999,41.648639412,38.8542375,24.552,16.5382558666,15.0740018043,16.8,27.3940536523,13.5587554712,22.0485212133,10.0999374711,,5.690837028,3.4657300167,3.654303319,5.7695e-06,1.8536191232,1.76999667,1.2924368143,,2.6495901341,0.7462666485,0.76230705,,,,0.371628,0.05606598,,0.0093,,0.0972966,,0.001302,0.0267904277,0.00610452,,,9.865e-07,7.37e-08,0.0,0.0,,,,0.0,,3924.5761939816
343,2024-03-08,780.5529005625,,739.2960764543,421.0754342802,121.8521246665,,647.307359324,194.9727830016,55.3099196999,179.9985471659,131.1788344828,74.4605113715,72.4886097432,36.6429318133,43.3571255496,38.4181289975,0.0,49.0303535565,32.1309843674,38.207639412,39.2355375,24.552,16.6384808984,15.0740018047,16.8,21.585600007,12.98718689,22.1832843151,10.1112843312,,5.687991228,3.2980290559,3.8405074985,7.9853e-05,1.8540552456,1.73778054,1.206934061,,2.6856291167,0.7481021976,0.17192445,,,,0.295182,0.0561569712,,0.0093,,0.09904965,,0.000651,0.0267904248,0.0034875,,,7.639e-07,,0.0,0.0,,,0.0,,,3857.1692917513
344,2024-03-09,780.538300171,,733.082634693,416.2174484686,119.2363545417,,636.7110159578,210.3153439557,55.8427944768,181.2018219024,131.9883748645,74.4501262834,72.4886078114,36.3406819044,43.9069559386,38.4181285108,0.0,48.3578206442,32.1240243139,37.649639412,38.4403875,24.552,8.4458278455,15.0740018051,16.78,21.5962276021,13.782358162,21.9031769204,10.120980291,,5.68768656,3.2381614808,2.008874107,9.537e-07,1.8544226031,1.74507081,1.1826782125,,2.6629528825,0.7439962476,0.1727568,,,,0.243846,0.05605296,,0.0093,,0.0951576,,0.001302,0.0267904247,0.00356004,,,9.772e-07,,0.0,0.0,,,0.0,,,3839.2976446354
345,2024-03-10,781.1359299831,,734.1460382828,409.2871675803,121.6262150187,,632.3701835153,212.2507041621,54.2836532005,177.6529543967,131.1092147957,72.3916418436,72.4885891742,36.3406819036,42.935447872,38.4181285038,0.0,49.0626893893,32.1163069245,38.672639412,35.1819,24.552,8.4805646545,15.0740018047,16.8,21.5874470811,12.3477015522,21.9878616855,10.1138010278,,5.686442592,2.1711449137,2.309793211,7.289e-07,1.8546737136,1.72508883,1.0979858589,,1.7500190174,0.7556444976,0.17023185,,,,0.119226,0.05598693,,0.0093,,0.08757345,,0.000651,0.0267904267,0.00014508,,,9.834e-07,,0.0,0.0,,,0.0,0.0,,3820.2341628472
346,2024-03-11,793.7480823979,,733.8793402831,417.3288295436,124.6660889056,,472.9997689872,274.4435819289,57.3735354957,185.1666161698,136.001317539,94.7343889583,72.4885874062,32.1091833277,45.4618275296,38.4181282741,0.0,51.409790612,32.6988842392,40.346639412,44.1784875,24.552,18.0586254344,15.0740018049,16.78,34.6617783889,13.196542762,22.5426401783,10.2247177042,,5.689936788,7.2039358097,3.8133968566,0.000977939,1.8546928678,1.77662292,1.2564129929,,2.3821523124,0.7642795476,0.17272425,,,,0.152892,0.0588662472,,0.0093,,0.1001889,,0.002604,0.0125580549,0.00290718,,,7.639e-07,,0.0,0.0,,,0.0,0.0,,3827.7978342126
347,2024-03-12,792.9793235015,,779.2307147613,498.6338016217,114.947434663,,394.5552657243,210.4434003329,55.1071133357,183.5227147539,131.1432340957,85.5132648392,72.4885864038,29.3889340808,45.0606543588,38.4181284817,0.0,50.7606477011,32.7461253253,39.881639412,40.2608625,24.552,18.1699779321,15.0740018031,16.76,49.6524829055,12.9022351039,22.5081774775,10.236823092,,5.69270112,23.5006036537,3.7058522061,0.0055556916,1.8548477492,1.77419562,1.2502379788,,2.1884200697,0.7550421977,0.1988991,,,,0.162006,0.0569044308,,0.0093,,0.1021047,,0.085932,0.0011162692,0.008649,,,9.927e-07,,0.0,0.0,,,,0.0,,3806.2899129863
348,2024-03-13,787.6418026707,,821.4985394565,438.2171347413,120.3008711633,,393.6961877859,216.0608082133,54.7573534022,181.4959563759,131.0719003868,87.0792898377,72.48858526,29.086684176,45.5113281799,38.4181294655,0.0,45.8883341745,32.8450859141,37.742639412,43.9053,24.552,18.2268161746,15.0740018023,16.8,43.2267041926,13.7986585401,22.4596626727,10.2449340464,,5.69293734,17.1339300919,3.8432678809,0.0001862435,1.855375549,1.75901523,1.2737007252,,2.8702705704,0.7339404977,0.1633266,,,,0.355074,0.05653191,,0.0093,,0.09676185,2.34415e-05,0.003906,0.001116269,0.00363258,,,7.236e-07,,0.0,0.0,,,0.0,,,3777.941005547
349,2024-03-14,801.9824458114,,822.9980686931,446.7232593227,117.0760184908,,393.0945553227,203.1979270016,56.6097188221,183.9446654651,131.3048162768,85.7863627988,72.4885878928,29.086684177,45.4823875003,38.4181289827,0.0,48.7622568275,32.484152622,37.091639412,43.6251375,24.552,18.3210034604,15.0740018035,16.8,43.2136553462,13.1497199366,22.3770305493,10.2539914648,,5.692809372,114.5109206506,3.8434236904,5.4524155123,1.8569740014,1.77111267,1.2465242909,,2.9363360303,0.7163566476,0.1631499,,,,0.34596,0.1971659892,,0.0093,,0.0853647,,0.003906,0.001116269,0.00341496,,,4.607e-07,,0.0,0.0,,,0.0,,,3892.7344666246
350,2024-03-15,806.9998690052,,828.5000923755,442.6043696325,116.8528241276,,404.3255325057,228.0668512568,73.5190080232,184.0397848907,132.0551981002,87.3446230277,72.4886051513,29.3889340909,45.4817564122,38.418129466,0.0,49.1575939512,32.5472876992,37.928639412,50.3583375,24.552,27.4439821575,15.0740018039,16.56,43.1260749766,13.8723603118,22.5638214677,10.2662224376,,5.692769568,100.5030538053,5.6794594274,14.5822279978,1.8703315483,1.79126484,1.242794755,,3.008745619,0.717697599,0.16015065,,,,0.426684,0.4507369992,,,,0.08798265,,0.003906,0.001116269,0.00297972,,,4.638e-07,,0.0,0.0,,,0.0,0.0,,3969.7578016948
351,2024-03-16,786.8662650949,,984.4422383057,442.3532992692,115.3535604802,,366.6362140456,277.2229007063,83.2595791203,181.3288741658,131.1942764073,84.7915419876,72.4886087292,29.3889340849,45.1880993886,38.4181328328,0.0,48.8902903781,32.1889989325,36.533639412,47.38815,24.552,27.4949484596,15.0740018039,16.32,43.1041870184,13.319795706,22.4091698489,10.2751844762,,5.692969704,4.0528917425,5.481981064,6.5963795582,1.8855565773,1.75850745,1.1870279373,,3.0079625885,0.727329,0.16407525,,,,0.273792,0.2512496928,,0.0372,,0.0811611,,0.01953,0.001116269,0.00021762,,,6.926e-07,,0.0,0.0,,,0.0,0.0,,4007.7018389002
352,2024-03-17,771.6582207599,,840.3992660297,434.9601475137,112.8986218907,,374.7881423463,188.9543689749,55.1510124947,178.5112744282,131.1782503057,79.7132731201,72.4886109568,28.7844342815,43.3539229922,38.4181312081,0.0,48.9657556659,32.1706721182,36.440639412,40.903725,24.552,20.2140993418,15.0740018043,16.32,43.0656200461,12.9370553196,22.4970161478,10.2816651233,,5.692451508,3.6427998749,4.5332245716,16.1663541398,1.8915970365,1.72060251,1.0900805533,,1.8206079922,0.7242321,0.14214585,,,,0.175398,0.4950492672,,0.0372,,0.08192835,,0.011718,0.001116269,0.00094302,,,4.669e-07,,0.0,0.0,,,,0.0,,3712.9073767909
353,2024-03-18,790.2916282924,,709.6956018981,440.9477378072,135.9576389088,,530.5052930294,253.7654945933,58.6958631174,182.2524914693,136.8265879626,103.0007668113,72.4886113026,32.7136830446,45.4099324335,38.4181296765,0.0,48.8492070959,32.165417953,36.812639412,47.7124875,24.552,21.4733936715,15.0740018039,16.32,43.0885168433,14.2890136708,24.2553847521,10.2877717448,,5.6888523348,16.748808912,9.0014490469,163.7052762644,1.895628725,1.77911997,1.2482707841,,1.8615236725,0.7355967,1.39455825,,,,0.295182,4.0144957902,,0.0186,,0.09351615,,0.003906,0.001116269,0.00326988,,,2.287e-07,,0.0,0.0,,,0.0,,,4074.3384657719
354,2024-03-19,795.5511664953,,669.2600479978,442.7191690969,135.1670748363,,459.2519218152,239.7199504887,58.1734621267,182.1789317655,131.6653874003,90.2942050668,72.4886125997,32.1091832431,45.2871853167,38.4181299489,0.0,48.5547898319,32.6395581488,37.370639412,49.5120375,24.552,20.5725461911,15.0740018031,16.3,43.9162756415,14.331441161,23.3442832925,10.336034502,,5.6886915877,4.4880277767,6.7011224543,76.2022643522,1.8957414979,1.7892393,1.2554933088,,2.1991873598,0.7315512,2.2347063,,,,0.269514,1.9333010004,,0.0465,,0.09802665,,0.021483,0.001116269,0.00065286,,,6.958e-07,,0.0,0.0,,,0.0,,,3834.3446552944
355,2024-03-20,800.4890309647,,624.6114840455,438.8864030716,125.9513502461,,389.7980649668,219.3367126984,57.3818863538,182.0686271022,131.1997828105,88.5961693356,72.4885978341,29.3889341006,45.1642029479,38.4181289803,0.0,46.5435067847,33.7538263467,36.719639412,48.1368,24.552,20.4739037815,15.0740018035,16.32,43.6413647235,14.1391424867,22.7221129594,10.5382495098,,5.693200716,4.7681830903,4.8620245211,26.0843249574,1.895815872,1.75761744,1.2720263238,,2.0463153566,0.7228185,8.91323625,,,,0.30318,0.6789085188,,0.0186,,0.1084845,,0.003906,0.001116269,0.00363258,,,4.638e-07,5.13e-08,0.0,0.0,,,0.0,0.0,,3635.527314676
356,2024-03-21,786.68274813,,582.9577877603,448.5277143493,125.0008674385,,388.5219890512,201.6794717824,55.9552003713,184.3035061502,131.4233648885,94.0976520414,72.4885875299,28.7844342937,45.6417251632,38.4181294148,0.0,49.4099633066,33.9578770991,35.696639412,47.9984625,24.552,20.4749196323,15.0740018035,16.32,43.0915481707,13.9712401018,22.6589407248,10.5478226184,,5.693041872,5.7578842607,4.3578223197,13.3954904274,1.895815872,1.76952516,1.2420291886,,2.1396379679,0.72167925,0.24200925,,,,0.341682,0.3686667498,,0.0093,,0.08339775,,0.011718,0.001116269,0.00058032,,,4.607e-07,3.098e-07,0.0,0.0,,,0.0,0.0,,3556.2679911615
357,2024-03-22,788.7309911741,,577.8071130306,443.5989465493,125.2870202436,,407.5869224453,222.4568137037,56.226155076,181.7850827198,131.1987281747,85.2426104324,72.4885869219,28.7844342906,43.9891190372,38.4181298093,0.0,50.0986528501,33.5407993997,36.812639412,40.624725,24.552,30.6425256377,15.0740018035,16.32,46.6116544848,13.5940878247,22.9789821868,10.5559465848,,5.693370348,5.7210422762,6.3737403314,23.1008837948,1.8966378376,1.75020441,1.2345313634,,1.8820197031,0.7250412,0.34868955,,,,0.20367,0.59736504,,0.0465,,0.08813145,,0.031899,0.001116269,0.00581436,,,6.926e-07,,0.0,0.0,,,,0.0,,3594.7073264187
358,2024-03-23,780.6224814202,,662.9626270259,435.2030045282,100.8328470808,,382.5003460396,200.8187142333,55.8445316745,180.2999225608,131.1979935217,72.9167279061,72.4885861525,29.0866841872,42.681011334,38.4181286274,0.0,50.4907122584,33.3016919068,35.417639412,39.0774375,24.552,20.6484531177,15.0740018035,16.32,43.065693187,12.78149976,23.6718420292,10.5677916183,,5.696219124,5.6400712927,4.5016398796,18.2428618617,1.9038035493,1.7382102,1.1739332361,,1.7480452933,0.72528765,0.1410624,,,,0.19344,0.4843249908,,0.0465,,0.09207,,0.007812,0.001116269,0.0007254,,,4.638e-07,,0.0,0.0,,,0.0,,,3553.1794924954
359,2024-03-24,755.0618004542,,655.3865515492,422.3985072343,101.227764726,,369.2495572653,179.4569148167,53.3019842724,179.1067026639,131.1252897225,77.3030060686,72.4885875444,29.0866841772,41.0985351549,38.4181289633,0.0,50.013267359,33.5782974341,35.417639412,31.4816625,24.552,10.5157229989,15.0740018039,16.32,43.0656105062,12.8156287885,22.4630005864,10.5869296074,,5.69607888,4.2292151175,2.2521851083,3.1654398296,1.9105614692,1.71320064,1.0750182749,,1.2086222797,0.7230138,0.1411275,,,,0.1299675,0.1324005288,,,,0.0768645,,0.011718,0.001116269,0.00043524,,,4.607e-07,,0.0,0.0,,,0.0,,,3433.060741007
360,2024-03-25,754.8375947487,,783.2433637267,388.406118804,99.5623714354,,411.9480240886,198.3689721822,53.5535725078,173.9180776797,136.2184523549,66.1726967817,72.4885975706,29.08668417,37.0608964364,38.4181288751,0.0,44.2255239936,33.1360728823,35.417639412,2.2122375,24.552,10.5213715807,15.0740018437,16.28,43.0720058496,12.7911113676,22.2522671517,10.6134813001,,5.695566636,5.7031558016,2.2627352832,3.2380105196,1.9136583568,1.64907249,1.0536563678,,0.815712178,0.6956697,0.13943955,,,,0.126945,0.1366318986,,0.0465,,0.0735537,,,0.0011162603,0.00021762,,,4.639e-07,,0.0,0.0,,,0.0,0.0,,3536.9829060689
361,2024-03-26,783.5138460014,,760.2669227317,422.9397076412,91.7167380388,,411.2166906495,209.6664939402,56.2455446485,179.7263037005,131.0560410132,79.8391231671,72.4886101953,28.7844342686,42.689760148,38.4181288182,0.0,50.246004645,32.9694959291,36.533639412,40.4654625,24.552,10.2547562918,15.0740018035,16.32,43.09134799,13.1975050781,22.7814715642,10.6342883083,,5.695113168,5.7004043975,2.9014756046,21.078340568,1.9137797274,1.7333556,1.2335974408,,1.7715080475,0.73321125,0.3260859,,,,0.2085525,0.5485767378,,0.0279,,0.0941718,,0.023436,0.0011162603,0.00058032,,,4.669e-07,,0.0,0.0,,,0.0,0.0,,3668.679524273
362,2024-03-27,781.629539736,,565.8241670587,433.2756192669,101.6889326636,,451.0656531952,218.0475391871,56.3088459818,182.297155188,131.0849426327,89.2158360158,72.4885797468,30.9001837009,43.9234329852,38.4181288268,0.0,50.7619634983,32.8657448973,35.417639412,42.810225,24.552,10.3114645287,15.0740018039,16.3,43.3494329918,13.6850062815,23.0020613622,10.6606694371,,5.695627644,5.1179504937,3.1593134791,24.6817490225,1.9139328144,1.75252569,1.2462541637,,2.2445061315,0.7366941,0.24050265,,,,0.2085525,0.6317136042,,0.0093,,0.09345291,,0.009765,0.0011162603,0.00058032,,,4.669e-07,,0.0,0.0,,,,0.0,,3562.7023026486
363,2024-03-28,783.6420140508,,567.7194960831,450.6313593865,100.2958993193,,608.1412041402,233.7755861052,57.2361911811,183.5023270809,131.1495858742,81.332154528,72.4885766448,39.0609310541,44.2383808602,38.418128334,0.0,51.2389419003,33.1526118537,36.254639412,40.9490625,24.552,10.3134491283,15.0740018031,16.32,43.6208844339,13.6157651375,22.8661965506,10.7181143453,,5.692008456,6.381463998,2.8670536303,15.9498882024,1.9140745932,1.78940391,1.2664945713,,2.1600369677,0.7649568,0.18755775,,,,0.2266875,0.4405266966,,0.0372,,0.0847509,,0.017577,0.0011162603,,,,7.019e-07,,0.0,0.0,,,0.0,,,3750.0882996448
364,2024-03-29,793.8381703692,,574.5282160438,463.2395301456,113.2854401223,,831.4190820533,194.64288869,62.2251171369,180.9940626016,131.1306083315,80.3309533546,72.4885742822,43.2924301061,43.7265026046,38.4181283548,0.0,47.8036312924,32.7029320561,35.417639412,35.5527375,24.552,10.3693921932,15.0740018039,16.32,43.0752335373,14.3813268148,22.9767491451,10.7325448585,,5.688490452,5.8673000398,2.8403715931,16.2686672743,1.9141251744,1.88551104,1.2164695609,,2.3420717926,0.7244088,0.1300326,,,,0.2327325,0.4384254174,,0.0093,,0.0950088,,,0.0011162603,0.00341496,,,6.895e-07,,0.0,0.0,,,0.0,,,3972.1753397641
365,2024-03-30,782.8404471093,,582.4328000289,459.2103324351,110.2970650356,,800.7884096467,194.9550814749,58.0297187629,183.5270574401,131.1077354622,77.4158542366,72.4885665112,43.8969300115,43.9002322762,38.4181311085,0.0,48.0382337482,32.7393714913,35.417639412,32.15382,24.552,11.0419166462,15.0740018039,16.32,43.0656952273,14.2663600576,23.0121066808,10.7499724927,,5.688067488,6.04027475,2.8172834247,14.4784624986,1.9141251744,1.88039418,1.2348286752,,2.4333143769,0.73006785,0.1527339,,,,0.270165,0.3947649678,,,,0.09988665,,0.005859,0.0011162603,0.00087048,,,4.576e-07,,0.0,0.0,,,0.0,0.0,,3923.8816942332
366,2024-03-31,737.957757483,,581.8656462153,437.5201329373,104.1588219152,,700.7891807013,198.7521634736,56.4684366393,180.0569305924,131.1102436613,75.8512640954,72.488555238,41.7811802971,41.889225184,38.4181303689,0.0,38.868751319,32.697625954,35.417639412,26.92722,24.552,20.2939043634,15.0740018039,16.32,43.0656666526,13.1142985735,23.3418052987,10.7641681248,,5.688371412,6.2805994024,4.5333115808,17.2728851077,1.9141251744,1.83310169,1.1598620129,,1.4699465621,0.740349,0.1310277,,,,0.2085525,0.4664589468,,0.0465,,0.08694105,,0.005859,0.0011162603,0.00021762,,,4.607e-07,,0.0,0.0,,,0.0,0.0,,3741.3839757841
367,2024-04-01,920.70219935,24545.21,590.8333752343,459.5479192386,144.2017393145,8791.287787344,721.8882060107,222.7666839453,7005.3292780281,186.4360670137,134.7007873042,89.5536005713,72.8245029325,43.2924301123,44.2504565116,38.4443510792,0.0,49.9856379074,33.8712794034,48.3116402352,40.629375,24.552,29.3967383809,15.5764685304,16.32,43.0823217811,15.0628247425,17.9088221163,11.1361127642,,5.689293228,4.1036855524,5.6778215274,8.0917787271,1.9811309326,1.9830194916,1.2641940286,,0.0257929919,0.77019345,0.1643124,,,,0.651,0.2648467764,,0.0186,,0.0,,0.0,0.0011163398,0.00029016,,,4.607e-07,,0.0,0.0,,,,0.0,-615.39,43772.3996809182
368,2024-04-02,902.4924970696,,604.9803329552,455.0794185952,134.97267556,,516.63117832,214.1319259932,59.3777924863,190.3440747289,131.1411476132,90.0789858964,72.8245039346,40.8744305059,46.2813382702,38.4443508815,0.0,53.5897322921,33.8392322851,48.7766402352,46.5313875,24.552,116.1849145532,15.5764685296,16.32,43.0803636907,14.3998073049,23.9103261181,11.182727876,,5.689333404,3.3221152484,16.2190505631,12.0737525028,1.9846795973,1.8414409416,1.2947331625,,0.0330939242,0.8110473172,0.4359096,,,,0.53568,0.3622955802,,0.0465,,0.10519695,,0.001302,0.0011163398,0.0031248,,,6.988e-07,,0.0,0.0,,,0.0,,,3990.358625825
369,2024-04-03,844.919211084,,590.4027568981,479.1716216324,153.0262514625,,790.4576717414,275.5213659768,58.2057480625,188.0890399438,131.1723329768,97.0195631182,73.2244454794,42.3856801126,45.1680521176,38.4443508531,0.0,57.0397250496,33.683021278,45.7076402352,44.5318875,24.552,47.8615325341,15.57646853,16.32,44.4236874257,14.7063340996,24.5644723077,11.2193172071,,5.690064756,4.5508959607,7.0842107128,8.0342230123,1.986503594,1.9768954416,1.2822975116,,2.9540722055,0.7548138341,0.83955285,,,,0.41013,0.2509916736,,0.0372,,0.10084455,,0.01302,0.0022342671,0.00319734,,,7.019e-07,,0.0,0.0,,,0.0,,,4223.3653260374
370,2024-04-04,828.8145226957,,589.3693022777,498.9936507417,154.7092662352,,886.8602147114,288.9587367243,60.0618543981,185.8944262848,131.161320169,98.5218287613,74.1957408633,44.1991800118,45.0504430943,38.4443499365,0.0,64.8085816776,33.7105902952,44.8706402352,44.614425,24.552,0.701380642,15.57646853,16.32,43.0820585745,13.8037597886,23.9403292975,11.2876216254,,5.68999854,4.9866619358,0.9956339177,11.2824378667,1.9901863448,1.9828772016,1.2943909575,,3.3460695161,0.7564361674,0.2621112,,,,0.36735,0.3199514526,,0.0093,,0.10581075,,0.002604,0.0011167867,0.00581436,,,9.493e-07,,0.0,0.0,,,0.0,0.0,,4295.9014445173
371,2024-04-05,865.6934215925,,584.4735994754,496.160527218,158.9814405768,,896.2205124991,351.1644953028,61.0318388891,161.9242287443,131.1549097277,92.4449860088,74.1957447459,46.6171805001,45.6642259066,38.4443489803,0.0,64.1792367055,33.8216963117,41.7086402352,39.1611375,24.552,61.2645935817,15.5764685296,16.32,43.2553657449,13.4709575727,23.9328077851,11.3042274061,,5.689969524,4.7335769253,11.673632498,20.8546119021,1.9936239751,1.9340270916,1.2656777757,,2.8331418986,0.8009563008,0.2729271,,,,0.295182,0.5525183568,,0.0093,,0.0944601,,0.003906,0.0011166517,0.00050778,,,7.422e-07,,0.0,0.0,,,0.0,0.0,,4445.7277281618
372,2024-04-06,818.5508737185,,576.0665959491,490.6941526823,150.313909634,,843.2148072262,258.5528873061,58.0556456364,126.4350876753,131.1139815324,82.5257708968,74.1957500682,43.5946807941,49.2156691733,38.4443485166,0.0,63.5148681337,33.5688386948,38.4536402352,40.331775,24.552,52.8269053282,15.5764685304,16.32,43.072750368,10.9264470135,23.9153635869,11.3227112483,,5.6830347,5.9673022446,10.1539344575,16.8457307848,1.9952134432,1.8750269616,1.2298648443,,2.7588053544,0.8065967508,0.1903803,,,,0.295182,0.4477309602,,0.0093,,0.09935655,,0.003906,0.0011166517,0.00334242,,,9.772e-07,,0.0,0.0,,,,0.0,,4163.7217543486
